🌩注意事项,#genre#
CCTV1,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=1
CCTV1,video://https://v.lib.tju.edu.cn/tv-show-detail/3
CCTV2,video://https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=12030532124776958103&toc_style_id=feeds_only_back&share_to=copy_url&track_id=8ff44314-c7a7-4241-be6e-11a7b7224db4
CCTV3,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=2
CCTV4,video://https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=10620168294224708952&toc_style_id=feeds_only_back&share_to=copy_url&track_id=7f4e2027-e822-49f3-88b1-2ffe00919f92
CCTV5,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=3
CCTV6,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=4
CCTV7,video://https://web.junhao.mil.cn/cms/rmt9502_html/735/735mrgrgklm/5234612.shtml?share=true&type=15&articleid=5234612
CCTV7,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=5
CCTV9,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=6
CCTV10,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=7
CCTV11,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=8
CCTV12,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=9
CCTV13,video://https://m-live.cctvnews.cctv.com/live/landscape.html?liveRoomNumber=16265686808730585228&toc_style_id=feeds_only_back&share_to=copy_url&track_id=ac0e1dc7-d2a2-403b-ad45-9ed44fe89895
CCTV13,video://https://www.hndyjyfw.gov.cn/livePlay.html?u=10
CCTV13,video://https://v.lib.tju.edu.cn/tv-show-detail/42
北京卫视,video://https://www.brtn.cn/btv/btvsy_index
江苏卫视,video://https://live.jstv.com/?channelId=534
湖南卫视tbs,video://https://m2.iptv807.com/?act=play&token=7ffa9f32cb7f3bcb5f2a114a15c9afe2&tid=itv&id=37
湖南卫视tbs,video://https://m.456iptv.com/?act=play&token=c6f0bead6f2211baecaf5f8f7d2cf2ca&tid=itv&id=37
山西卫视,video://https://www.sxrtv.com/tv/index.shtml
山东卫视,video://https://v.iqilu.com/live/sdtv/
康巴卫视,video://http://www.kangbatv.com/zb_22587/
延边卫视,video://https://www.yb983.com/cys/index.html
吉林卫视,video://https://www.jlntv.cn/tv?id=104
河南卫视,video://https://static.hntv.tv/total/television/?id=145
河南卫视,video://http://www.hndyjyfw.gov.cn/livePlay.html?u=14
三沙卫视,video://https://app.ssws.tv/video/videojs/index?site_id=10001&id=101&page=canvas&live_type=1
安徽卫视,video://https://www.ahtv.cn/folder9000/folder20193?channelIndex=0
康巴卫视,video://http://www.kangbatv.com/zb_22587/
东南卫视,video://https://live.fjtv.net/setv/
海峡卫视,video://https://live.fjtv.net/hxtv/
陕西卫视,video://http://live.snrtv.com/star
农林卫视,video://http://live.snrtv.com/nl
内蒙古卫视,video://https://www.nmtv.cn/liveTv
新疆卫视,video://https://www.xjtvs.com.cn/column/tv/434
兵团卫视,video://https://www.btzx.com.cn/2024new/new_zhibo/index.shtml
甘肃卫视,video://https://www.gstv.com.cn/zxc.jhtml
贵州卫视,video://https://www.gzstv.com/tv/ch01
青海卫视,video://http://www.qhbtv.com/new_index/live/folder2646/
青海卫视,video://http://share.qhbtv.com/?_hgOutLink=live/livedetail&channel_id=3
安多卫视,video://http://www.qhtb.cn/onlin/

🎬电影频道,#genre#
粤语电影轮播,http://120.46.223.160:35455/huya/21059572
1905电影网,http://101.35.112.174:1988/1905.php?id=1905a$天空
1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905a
1905电影,http://120.76.248.139/live/lunbo/ssdy.m3u8
CCTV-6高清,http://fuhome.vicp.fun:4060/udp/239.77.0.171:5146
星影台https://ali.hlspull.yximgs.com/live/xiangjiaogef31fdg31g1gdg.flv
爆谷台https://ali.hlspull.yximgs.com/live/xiangjiaoge1116163133.flv
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
搜狐剧场,https://hdl-vip-ws.qf.56.com/live/lc_11730.flv
CHC动作电影,http://hwh-ct.jlwangan.com:4022/udp/239.37.0.186:5540
CHC影迷电影,http://hwh-ct.jlwangan.com:4022/udp/239.37.0.187:5540
CHC家庭影院,http://hwh-ct.jlwangan.com:4022/udp/239.37.0.188:5540
CHC动作电影,http://api.azili.top:6666/udp/239.76.252.243:9000
CHC家庭影院,http://api.azili.top:6666/udp/239.76.252.241:9000
CHC影迷电影,http://api.azili.top:6666/udp/239.76.252.242:9000
北京淘电影,http://dsm.bbtu.eu.org:10000/rtp/239.3.1.250:8001
峨眉电影,http://nas.swes.cn:8089/rtp/239.93.0.252:5140
美亚电影(国),http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn$斯玛特
美亚电影(国),http://smt.1789.dpdns.org/smt3.2.1.php?id=meiyamovie_twn
美亚电影(国),http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya$TVOD
天映频道http://php.jdshipin.com/smt.php?id=Celestial
天映频道(粤),https://hkfa.2025link.site/43rd_HK_Film_Awards/astro_celestial_movies
天映频道,https://smt.cdn6.rr.nu/smt3.2.1.php?id=Celestialq
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
天映经典,https://smt.cdn6.rr.nu/smt3.2.1.php?id=Celestial2
龙翔时代,https://smart.pendy.dpdns.org/Smart.php?id=lungxiangtime_twn
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华电影,http://live.cdn.com.mp/live/lhdy/stream.m3u8
龙华经典,http://live.cdn.com.mp/live/lhjd/stream.m3u8
龙华卡通,http://live.cdn.com.mp/live/lhkt/stream.m3u8
龙华偶像,http://live.cdn.com.mp/live/lhox/stream.m3u8
龙华日韩,http://live.cdn.com.mp/live/lhrh/stream.m3u8
龙华戏剧,http://live.cdn.com.mp/live/lhxj/stream.m3u8
经典电影,http://nas.swes.cn:8089/udp/239.93.0.57:9024

🇭🇰新闻综合,#genre#
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3$1 fct3
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$2 fct
TVB翡翠台,http://jnzq.ohoyee.com:9080/live/gdfc.m3u8$3 广电翡翠
TVB翡翠台,http://live.cdn.com.mp/live/fct/stream.m3u8$4 live
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn$5 斯玛特
无线新闻,http://php.jdshipin.com:8880/iptv.php?id=wxxwt$1 wxxwt
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt$2 TVOD
无线新闻,https://cdn6.163189.xyz/live/wxxw/stream.m3u8$3 xyz
无线新闻,http://php.jdshipin.com:8880/iptv.php?id=tvbxw$4 tvbxw
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw$5 TVOD
无线新闻,http://live.cdn.com.mp/live/wxxw/stream.m3u8$6 live
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn$7 斯玛特
凤凰中文,https://tv.iill.top/phenix/fhzw$Gather
凤凰资讯,https://tv.iill.top/phenix/fhzx$Gather
凤凰香港,https://tv.iill.top/phenix/fhhk$Gather
凤凰中文,https://smt.1789.dpdns.org/smt3.2.1.php?id=phoenixtv_hd$2 smt
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2$3 TVOD
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd$4 斯玛特
凤凰资讯,http://live.cdn.com.mp/live/fhzx/stream.m3u8$ 2 live
凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8$ 3cdn3
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$4 php
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd$5 斯玛特
凤凰香港,http://live.cdn.com.mp/live/fhhk/stream.m3u8$ 2 live
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$3 php
凤凰香港,https://cdn6.163189.xyz/live/fhhk/stream.m3u8$4 cdn6
凤凰香港,https://cdn3.163189.xyz/live/fhhk/stream.m3u8$5 cdn3
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2$6 php
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn$7 斯玛特
翡翠台4K,http://php.jdshipin.com:8880/iptv.php?id=fct4
翡翠台4K,https://cdn.163189.xyz/live/fct4k/stream.m3u8
翡翠台4K,http://live.cdn.com.mp/live/fct4k/stream.m3u8
TVB华丽台,http://php.jdshipin.com/TVOD/iptv.php?id=huali$1 TVOD
TVB华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali$2 TVOD
TVB华丽台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade$3 cdn9
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe$斯玛特
TVB星河,http://php.jdshipin.com:8880/iptv.php?id=xinghe$xinghe
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$TVOD
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh$TVOD
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB亚洲武侠,http://php.jdshipin.com/iptv.php?id=yzwx$TVOD
TVB亚洲武侠,https://v2h.1789.dpdns.org/live/yzwx/stream.m3u8
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc$TVOD
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic$斯玛特
千禧经典台,http://smt.1789.dpdns.org/smt3.2.1.php?id=Tvbclassic
TVBPlus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2$TVOD
TVBPlus,http://cdn.163189.xyz/live/tvbp/stream.m3u8
TVBPlus,http://cdn.163189.xyz/live/live1.1.php?id=tvbp$cdn
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J1,https://cdn3.163189.xyz/live/j1/stream.m3u8
TVB J1,https://live.cdn.com.mp/live/j1/stream.m3u8
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK31,https://cdn5.163189.xyz/live/rthk31/stream.m3u8
RTHK31,http://cdn5.zone.id/live/rthk31/stream.m3u8
RTHK32,http://cdn5.zone.id/live/rthk32/stream.m3u8
RTHK32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK33,http://cdn5.163189.xyz/live/cctv1/stream.m3u8
RTHK33,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
RTHK33https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK34https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
RTHK34https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK35https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$官源1
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv$官源2
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8$官源
Viu TV,https://cdn5.163189.xyz/live/viu/stream.m3u8
Viu TV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
明珠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=mzt
明珠台,https://cdn5.163189.xyz/live/mzt/stream.m3u8
明珠台,https://cdn5.zone.id/live/mzt/stream.m3u8
HOY TV,http://cdn5.zone.id/live/hoy/stream.m3u8
ViuTV,http://cdn5.zone.id/live/viu/stream.m3u8

明珠台,http://cdn5.zone.id/live/mzt/stream.m3u8
澳视澳门台,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视葡文台,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳视卫星台,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视体育台,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视资讯台,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺台,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
莲花卫视,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
香港卫视,video://http://www.hkstv.tv/index/live.html
环球电视台,http://utv1.hqtvzb.com:9999/hls/world.m3u8
环球电视台,video://http://hqtvzb.com/#/dashboard?videoId=246
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
亚洲卫视,https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.m3u8
八度空间,https://cdn6.163189.xyz/live/8tv/stream.m3u8
CH5,https://cdn6.163189.xyz/live/ch5/stream.m3u8
CH8,https://cdn6.163189.xyz/live/ch8/stream.m3u8
CHU,https://cdn6.163189.xyz/live/chu/stream.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
华藏卫视,https://sg1.amtb.de/liveedge/_definst_/smil:livetv.smil/chunklist_w1071093527_b828000.m3u8
HOY资讯台,video://https://m.456iptv.com/?act=play&token=4ded2872cb2788d1be98d7b1dfdacb30&tid=gt&id=23
NOW新闻台,video://https://m.456iptv.com/?act=play&token=1f276220e3ad42da3cea64a84f96ca6d&tid=gt&id=17
寰宇新闻台,video://https://m.456iptv.com/?act=play&token=197218681433c6aad5ea913c0bd7432d&tid=gt&id=53
TVBS新闻台,video://https://m.456iptv.com/?act=play&token=e6735ca4186826a984fc9fc7fab541d5&tid=gt&id=55
TVBS HD,video://https://m.456iptv.com/?act=play&token=baa891d8c28a00435b3313bd447bac4b&tid=gt&id=56
中天新闻台,video://https://m.456iptv.com/?act=play&token=9ddb890d3d8d7cee6fc961e239dab276&tid=gt&id=43
东森新闻台,video://https://m.456iptv.com/?act=play&token=4eaeb0456dd28f898d466d4817a0d168&tid=gt&id=44

142测试,#genre#
CHC家庭影院,p2p://142.54.189.229:7575/64df524500090962059f87e539814f92.ts
CHC动作电影,p2p://142.54.189.229:7575/64df522000028fae059ef5b741fa1d46.ts
CHC高清电影,p2p://142.54.189.229:7575/64df526f0007690e05a02b8862980d8c.ts
无线新闻,p2p://142.54.189.229:7575/64df13d8000a1ec304abae6b03b97a73.ts
无线财经,p2p://142.54.189.229:7575/64df14850006012004ae511a551c5e4a.ts
翡翠台,p2p://142.54.189.229:7575/64df143900021cb404ad274066611259.ts
明珠台,p2p://142.54.189.229:7575/64df14020000dd2d04ac501a15c52a06.ts
J2,p2p://142.54.189.229:7575/64df145e0003949404adb826220f65c7.ts
凤凰资讯,p2p://142.54.189.229:7575/64df4dbc000cf286058dd1b77e200c8c.ts
中天新闻,p2p://142.54.189.229:7575/64de52a70006e20d01b906297b7d0f95.ts
TVBS新闻,p2p://142.54.189.229:7575/64df0c5d000a530d048e75f37b155008.ts
东森新闻,p2p://142.54.189.229:7575/64df0db3000d67790493aeaf65c56300.ts
三立新闻,p2p://142.54.189.229:7575/64df114a00089e6504a1b34e5ec80344.ts
年代新闻,p2p://142.54.189.229:7575/64df11830008ea4904a2921502394fe8.ts
华视新闻资讯,p2p://142.54.189.229:7575/64df425800075d5a056151b0773f199c.ts
台视,p2p://142.54.189.229:7575/64df1280000382f804a66cf66f723cd5.ts
台视新闻,p2p://142.54.189.229:7575/64df421e00024c6a05606dd80e88417d.ts
非凡商业,p2p://142.54.189.229:7575/64df45be00022c98056e96c83cf40f33.ts
纬来综合,p2p://142.54.189.229:7575/64df43e300075980056758a83a2b540c.ts
纬来日本,p2p://142.54.189.229:7575/64df443f00095d370568c085157977f8.ts
八大第一台,p2p://142.54.189.229:7575/64df428e000c6d3f056225e83e547c64.ts
八大戏剧,p2p://142.54.189.229:7575/64df42c10009db1b0562ec745e7901e2.ts
八大综合,p2p://142.54.189.229:7575/64df42f20009ad300563abdc15e323c9.ts
纬来戏剧,p2p://142.54.189.229:7575/64df437200095ddd05659fbd043c428f.ts
纬来体育,p2p://142.54.189.229:7575/64df434b000e4fa8056508ad7eb544f1.ts
纬来育乐,p2p://142.54.189.229:7575/64df43ac00074b2b056681d0209227db.ts
BBC,p2p://142.54.189.229:7575/64df446d0008ef2005697425049e4588.ts
CNN,p2p://142.54.189.229:7575/64df44980009ee7c056a1c5c030731c7.ts
discovery,p2p://142.54.189.229:7575/64df5c0d000bf8fe05c5bde17ed0309e.ts
靖天卡通台,p2p://142.54.189.229:7575/64df5c370009277b05c661456c657811.ts
MOMO親子,p2p://142.54.189.229:7575/64df44f10007b01e056b776826a703aa.ts
星卫HD电影台,p2p://142.54.189.229:7575/64df451b000e2b1f056c1d2d4c8a5a43.ts
卫视中文,p2p://142.54.189.229:7575/64df454c000c128a056cdc0835e81587.ts
亚洲旅游,p2p://142.54.189.229:7575/64df458d0000b197056dd70234661fa7.ts
三立都会,p2p://142.54.189.229:7575/64df11b100009de604a343a26d5e011f.ts
三立台湾,p2p://142.54.189.229:7575/64df120c000d1ba704a4aa47660f072a.ts
CINEMAX,p2p://142.54.189.229:7575/64df5bda0009868805c4f60d115c76bc.ts
AXN,p2p://142.54.189.229:7575/64df122d0005c00804a5294b00f52204.ts
HBO,p2p://142.54.189.229:7575/64df12580002b58d04a5d077677d6597.ts
HBO Hits,p2p://142.54.189.229:7575/64df45eb000de73e056f498e2cb767d8.ts
HBO Family,p2p://142.54.189.229:7575/64df46550004bc4d0570e54c39ee24dd.ts
HBO Signature,p2p://142.54.189.229:7575/64df46220007117705701eb010a05e11.ts
东森洋片,p2p://142.54.189.229:7575/64df13790003d2fa04aa39ae2da01a11.ts
东森电影,p2p://142.54.189.229:7575/64df13a000050e5604aad25477514fbe.ts
东森戏剧,p2p://142.54.189.229:7575/64df12c40004572504a776c51f557ae3.ts
卫视电影,p2p://142.54.189.229:7575/64df12f700010de304a83d325efd0c7f.ts
纬来电影,p2p://142.54.189.229:7575/64df13210009342a04a8e3556bf668f8.ts
好莱坞电影,p2p://142.54.189.229:7575/64df134600097ad804a973ed5c03697a.ts
都市剧场,p2p://142.54.189.229:7575/64e0cecc0002f9900b6df5b72ec12ee7.ts
精彩影视,p2p://142.54.189.229:7575/64e0ce310005eaad0b6b98fa39b36cb2.ts
CCTV-1HD,p2p://142.54.189.229:7575/64df4e39000298bd058fb75f6f793316.ts
CCTV-2HD,p2p://142.54.189.229:7575/64df4e67000820a105906c772cd32f49.ts
CCTV-3HD,p2p://142.54.189.229:7575/64df4e89000a4ed70590f1d37a573286.ts
CCTV-4HD,p5p://142.54.189.227:2215/646fc99e000dc00f02682ab546856d2d.ts
CCTV-5HD,p2p://142.54.189.229:7575/64df4ebf00068c480591c3d91baf3c83.ts
CCTV-5+HD,p2p://142.54.189.229:7575/64df503c00022ac6059792f804d651bd.ts
CCTV-6HD,p2p://142.54.189.229:7575/64df4ede000dbb8905923ec6442531c0.ts
CCTV-7HD,p2p://142.54.189.229:7575/64df4f0300019c2d0592cc3161373a6c.ts
CCTV-8HD,p2p://142.54.189.229:7575/64df4f1f0005371005933a7b56a10c94.ts
CCTV-9HD,p2p://142.54.189.229:7575/64df4f3f000488480593b74c4f2b43d2.ts
CCTV-10HD,p2p://142.54.189.229:7575/64df4f5e000d9fd9059432b626b91c45.ts
CCTV-11,p2p://142.54.189.229:7575/64df4f7c000e9bd30594a8256b494244.ts
CCTV-12HD,p2p://142.54.189.229:7575/64df4f9a0008ada905951bde12cd5d4e.ts
CCTV-13,p2p://142.54.189.229:7575/64df4fbe000b56780595a92a1ea85f2c.ts
CCTV-14HD,p2p://142.54.189.229:7575/64df4fec000d0dbb05965d475ae335b9.ts
CCTV-15HD,p2p://142.54.189.229:7575/64df50100006a70e0596e8410f7e18c3.ts
广东卫视HD,p2p://142.54.189.229:7575/64df51140004d9ca059adf74103833c9.ts
深圳卫视HD,p2p://142.54.189.229:7575/64df5139000ad969059b7182586e1f65.ts
江苏卫视HD,p2p://142.54.189.229:7575/64df50ba0001a61e05997f0951450b82.ts
浙江卫视HD,p2p://142.54.189.229:7575/64df5090000d4a190598ddf7166a453b.ts
湖南卫视HD,p2p://142.54.189.229:7575/64df50670003ee5905983b6d504e0ab8.ts
北京卫视HD,p2p://142.54.189.229:7575/64df50e700054825059a2fbb5c2266d3.ts
安徽高清HD,p2p://142.54.189.229:7575/64df515e0008bdb3059c017e298b6768.ts
东方卫视,p5p://142.54.189.227:2215/64703b7100076f870424c94717f213ac.ts

🐟斗鱼 电影,#genre#
橙記港剧,http://120.46.223.160:35455/douyu/4549169
港剧天地①台,http://120.46.223.160:35455/douyu/4290711
港剧天地②台,http://120.46.223.160:35455/douyu/5522351
港剧天地③台,http://120.46.223.160:35455/douyu/5261342
港台慢品汇,http://120.46.223.160:35455/huya/23865142
一起看港剧,http://120.46.223.160:35455/douyu/5061550
港剧世界,http://120.46.223.160:35455/douyu/7655471
现代破案侦查,http://120.46.223.160:35455/douyu/922564
懒猫是只喵,http://120.46.223.160:35455/douyu/260322
冰冰经典✔原,http://120.46.223.160:35455/douyu/74374
神乐影剧音乐,http://120.46.223.160:35455/douyu/122402
神乐剧场音乐,http://120.46.223.160:35455/douyu/85894
可乐影院音乐,http://120.46.223.160:35455/douyu/20415
林正英,http://120.46.223.160:35455/douyu/7356023
华语经典,http://120.46.223.160:35455/douyu/434971
邵氏影院,http://120.46.223.160:35455/douyu/4246519
特辑影院,http://120.46.223.160:35455/douyu/3637778
欧美影院,http://120.46.223.160:35455/douyu/508118
欧美大片,http://120.46.223.160:35455/douyu/2793084
美剧解说轮播,http://120.46.223.160:35455/douyu/9643264
经典美剧解说,http://120.46.223.160:35455/douyu/9123570
科幻Fans轮播,http://120.46.223.160:35455/douyu/3508304
科幻解说轮播,http://120.46.223.160:35455/douyu/9338839
娱乐扒叔轮播,http://120.46.223.160:35455/douyu/9624581
粤语综艺轮播,http://120.46.223.160:35455/douyu/7919720
贝贝影视,http://120.46.223.160:35455/douyu/431460
不一样的电影,http://120.46.223.160:35455/douyu/2632223
本山专场,http://120.46.223.160:35455/douyu/9817716
欢乐综艺,http://120.46.223.160:35455/douyu/131977
新版三国,http://120.46.223.160:35455/douyu/5908256
下饭神剧,http://120.46.223.160:35455/douyu/276200
邦德影院,http://120.46.223.160:35455/douyu/9292499
刘德华,http://120.46.223.160:35455/douyu/2516864
